,state_name,state_initial,state_num,year,poverty_rate,unemploy_rate,justice_rate,violent_rate,property_rate,welfare_povcap,welfare_percap
427,Nevada,NV,29,2018,12.9,3.5,1.458825545269925,0.5423901701195868,2.443893832904849,10.150427785158787,1.3094051842854835
428,New Hampshire,NH,30,2018,7.6,2.4,0.7427489215960515,0.17355454333876383,1.2512329465483039,25.250774474171266,1.9190588600370162
429,New Jersey,NJ,31,2018,9.5,3.2,1.858792367084045,0.20860846103854086,1.4084587878156993,22.947047988866018,2.179969558942272
430,New Mexico,NM,32,2018,19.5,3.4,1.2655614430529147,0.8576789961108422,3.4240739776207376,15.287040003810976,2.98097280074314
431,New York,NY,33,2018,13.6,3.1,0.9181864478859596,0.35071054278543173,1.4413821850923212,26.95130999528104,3.6653781593582213
432,North Carolina,NC,34,2018,14.0,3.1,1.4480739678613588,0.37768690131545046,2.4945926043298656,10.373288328866531,1.4522603660413145
433,North Dakota,ND,35,2018,10.7,1.9,1.467280431661566,0.28136872097931614,2.04556247361756,19.180329647353076,2.0522952722667793
434,Ohio,OH,36,2018,13.9,3.1,2.7315756430350056,0.28025046544975,2.1795869099746232,17.41566326485178,2.420777193814398
435,Oklahoma,OK,37,2018,15.6,2.6,1.9648581536910872,0.46646963950119724,2.8770872803271885,11.07939904534524,1.7283862510738572
436,Oregon,OR,38,2018,12.6,3.1,1.5436540258887976,0.28613883783536903,2.900079055239669,21.32380704752118,2.6867996879876688
437,Pennsylvania,PA,39,2018,12.2,3.1,2.47129896666037,0.30616544652018035,1.4906426271482631,18.920803478702293,2.30833802440168
438,Rhode Island,RI,40,2018,12.9,3.5,2.2080966694289925,0.2189387188919452,1.6593797334749458,24.012697483192504,3.0976379753318333
439,South Carolina,SC,41,2018,15.3,3.1,1.3303847539998772,0.4882816341591407,3.0176296714734954,10.296001366634503,1.5752882090950788
440,South Dakota,SD,42,2018,13.1,2.0,1.7747368276802726,0.40628293224748435,1.7356361343715359,10.53586066504816,1.380197747121309
441,Tennessee,TN,43,2018,15.3,3.4,1.8822968045222783,0.6235720759149458,2.824710915287617,11.382968362852095,1.7415941595163706
442,Texas,TX,44,2018,14.9,3.1,2.238598704064276,0.41191929795122134,2.373250643253863,9.344423846425292,1.3923191531173684
443,Utah,UT,45,2018,9.0,2.2,0.9674753968219941,0.2336414516972935,2.383218912019787,13.734440374956618,1.2360996337460957
445,Virginia,VA,47,2018,10.7,2.7,1.5602868552556637,0.20034615939282596,1.668982786839544,12.844782333437443,1.3743917096778064
446,Washington,WA,48,2018,10.3,2.7,1.585950699067594,0.3119671541330664,2.9507557880127897,16.505352072998146,1.7000512635188092
447,West Virginia,WV,49,2018,17.8,3.1,1.178324339034003,0.2901970912674286,1.4868444170036874,14.336538017899514,2.5519037671861136
448,Wisconsin,WI,50,2018,11.0,2.1,1.479783867908667,0.2957602757582301,1.5615577763979305,17.473125929827596,1.9220438522810357
449,Wyoming,WY,51,2018,11.1,2.5,1.6876029103446841,0.21225725024714293,1.7854885985308198,13.313501693888846,1.477798688021662
